id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Propensity
160858,Male,35,1,3.0,0,1-2 Year,Yes,25048.0,124.0,83,0.4636178
226698,Female,45,1,30.0,0,1-2 Year,Yes,22044.0,155.0,201,0.4635549
251039,Male,33,1,18.0,0,< 1 Year,Yes,26206.0,124.0,99,0.46342474
309762,Male,29,1,29.0,0,< 1 Year,Yes,32884.0,124.0,15,0.46335304
67782,Male,31,1,29.0,0,< 1 Year,Yes,31626.0,26.0,53,0.4632159
356862,Female,29,1,28.0,0,1-2 Year,Yes,26181.0,155.0,108,0.46272263
107393,Male,32,1,30.0,0,1-2 Year,Yes,22222.0,124.0,252,0.46271303
275829,Male,31,1,29.0,0,1-2 Year,Yes,35439.0,163.0,147,0.46267956
151040,Male,29,1,28.0,0,1-2 Year,Yes,27898.0,124.0,214,0.4626227
10281,Female,29,1,28.0,0,1-2 Year,Yes,27644.0,124.0,153,0.4626227
294541,Female,29,1,28.0,0,1-2 Year,Yes,26878.0,124.0,130,0.4626227
155572,Male,34,1,3.0,0,1-2 Year,Yes,19985.0,157.0,76,0.46261138
46185,Male,31,1,23.0,0,< 1 Year,Yes,26457.0,163.0,139,0.46246815
306023,Female,30,1,28.0,0,1-2 Year,Yes,30618.0,124.0,284,0.46222535
373539,Male,33,1,28.0,0,1-2 Year,Yes,28048.0,124.0,63,0.46149945
255621,Male,32,1,28.0,0,1-2 Year,Yes,27858.0,124.0,59,0.46149945
188576,Male,31,1,28.0,0,1-2 Year,Yes,27248.0,124.0,63,0.46149945
1840,Male,33,1,11.0,0,1-2 Year,Yes,55693.0,124.0,231,0.46149898
306974,Male,35,1,41.0,0,1-2 Year,Yes,28188.0,26.0,170,0.46135858
348668,Male,35,1,35.0,0,1-2 Year,Yes,30637.0,26.0,134,0.46135858
240951,Female,35,1,3.0,0,1-2 Year,Yes,29344.0,26.0,122,0.46135858
17669,Female,31,1,28.0,0,< 1 Year,Yes,45159.0,121.0,239,0.46132427
307970,Female,30,1,29.0,0,1-2 Year,Yes,20749.0,154.0,246,0.4607896
371913,Male,30,1,29.0,0,< 1 Year,Yes,2630.0,124.0,43,0.4604635
260971,Male,34,1,35.0,0,1-2 Year,Yes,31263.0,26.0,218,0.45980778
255454,Male,29,1,28.0,0,< 1 Year,Yes,30467.0,26.0,104,0.45905983
86463,Male,29,1,49.0,0,1-2 Year,Yes,2630.0,155.0,285,0.45901573
215200,Female,33,1,28.0,0,< 1 Year,Yes,55178.0,121.0,235,0.45886207
328915,Male,34,1,29.0,0,1-2 Year,Yes,43626.0,26.0,260,0.45873028
287177,Female,45,1,8.0,0,1-2 Year,Yes,23487.0,163.0,295,0.4585889
11289,Male,35,1,29.0,0,1-2 Year,Yes,2630.0,155.0,32,0.45855534
175821,Female,32,1,28.0,0,< 1 Year,Yes,28727.0,124.0,221,0.4585398
270121,Female,33,1,28.0,0,< 1 Year,Yes,27323.0,124.0,218,0.4585398
15852,Male,33,1,28.0,0,1-2 Year,Yes,25533.0,124.0,148,0.4585398
319822,Female,33,1,7.0,0,1-2 Year,Yes,27764.0,124.0,222,0.4585398
101059,Female,33,1,28.0,0,1-2 Year,Yes,25892.0,124.0,245,0.4585398
167082,Female,31,1,28.0,0,< 1 Year,Yes,28722.0,124.0,206,0.4585398
203560,Female,32,1,28.0,0,1-2 Year,Yes,29572.0,124.0,297,0.4585398
161706,Male,31,1,28.0,0,< 1 Year,Yes,27884.0,124.0,246,0.4585398
125549,Male,33,1,28.0,0,1-2 Year,Yes,28832.0,124.0,191,0.4585398
5413,Male,31,1,24.0,0,< 1 Year,Yes,29951.0,124.0,240,0.4585398
114528,Male,32,1,28.0,0,1-2 Year,Yes,30501.0,124.0,206,0.4585398
263054,Female,32,1,28.0,0,1-2 Year,Yes,27941.0,124.0,136,0.4585398
290894,Female,33,1,28.0,0,< 1 Year,Yes,29046.0,124.0,235,0.4585398
23845,Female,32,1,28.0,0,< 1 Year,Yes,26850.0,124.0,160,0.4585398
281281,Male,33,1,28.0,0,< 1 Year,Yes,30512.0,124.0,139,0.4585398
163108,Female,33,1,28.0,0,1-2 Year,Yes,30379.0,124.0,152,0.4585398
55396,Female,32,1,28.0,0,1-2 Year,Yes,29680.0,124.0,224,0.4585398
366517,Male,32,1,28.0,0,1-2 Year,Yes,30588.0,124.0,288,0.4585398
78282,Male,33,1,28.0,0,1-2 Year,Yes,28134.0,124.0,257,0.4585398
198069,Female,32,1,28.0,0,1-2 Year,Yes,29988.0,124.0,299,0.4585398
329950,Male,28,1,28.0,0,< 1 Year,Yes,27173.0,26.0,183,0.45812482
200001,Male,28,1,28.0,0,< 1 Year,Yes,28728.0,26.0,151,0.45812482
192635,Male,28,1,28.0,0,< 1 Year,Yes,26753.0,26.0,199,0.45812482
313220,Male,28,1,35.0,0,1-2 Year,Yes,21164.0,154.0,119,0.45792735
293887,Male,46,1,15.0,0,1-2 Year,Yes,29168.0,87.0,104,0.45791155
346806,Male,28,1,11.0,0,1-2 Year,Yes,34032.0,124.0,120,0.45784557
147209,Male,35,1,11.0,0,1-2 Year,Yes,34370.0,124.0,44,0.45776317
349267,Male,30,1,3.0,0,1-2 Year,Yes,25988.0,31.0,105,0.45770746
33760,Male,30,1,3.0,0,1-2 Year,Yes,28217.0,154.0,99,0.45770746
57038,Male,32,1,28.0,0,1-2 Year,Yes,29576.0,26.0,31,0.45769748
108443,Female,33,1,30.0,0,< 1 Year,Yes,27479.0,124.0,119,0.4576843
311453,Female,44,1,11.0,0,1-2 Year,Yes,66045.0,26.0,272,0.45711467
331695,Female,29,1,29.0,0,1-2 Year,Yes,33713.0,124.0,120,0.45708677
367020,Female,33,1,11.0,0,1-2 Year,Yes,28596.0,154.0,161,0.45707285
76587,Female,33,1,28.0,0,1-2 Year,Yes,43882.0,26.0,124,0.45703197
116924,Male,43,1,8.0,0,1-2 Year,Yes,39109.0,155.0,214,0.45701787
209805,Male,35,1,29.0,0,1-2 Year,Yes,23098.0,154.0,225,0.45697042
250457,Male,33,1,29.0,0,< 1 Year,Yes,31940.0,124.0,225,0.4568995
78527,Female,34,1,28.0,0,1-2 Year,Yes,26812.0,26.0,108,0.45675197
358899,Female,29,1,45.0,0,1-2 Year,Yes,29695.0,157.0,54,0.4567247
161995,Female,29,1,8.0,0,1-2 Year,Yes,30406.0,124.0,296,0.4563346
53011,Male,33,1,30.0,0,1-2 Year,Yes,28087.0,157.0,56,0.45632818
86366,Male,32,1,3.0,0,< 1 Year,Yes,16894.0,156.0,117,0.45614907
270532,Male,34,1,28.0,0,1-2 Year,Yes,29000.0,124.0,284,0.45599887
270819,Male,34,1,28.0,0,1-2 Year,Yes,29192.0,124.0,171,0.45599887
292614,Male,34,1,28.0,0,1-2 Year,Yes,29966.0,124.0,259,0.45599887
55349,Female,34,1,28.0,0,1-2 Year,Yes,26405.0,124.0,167,0.45599887
287293,Male,34,1,28.0,0,1-2 Year,Yes,27276.0,124.0,298,0.45599887
91593,Female,34,1,28.0,0,1-2 Year,Yes,27735.0,124.0,131,0.45599887
293603,Female,31,1,23.0,0,1-2 Year,Yes,29733.0,124.0,68,0.45599094
27266,Female,35,1,11.0,0,1-2 Year,Yes,26149.0,26.0,112,0.4557278
100981,Male,31,1,46.0,0,1-2 Year,Yes,27084.0,157.0,134,0.45571002
201181,Male,32,1,35.0,0,1-2 Year,Yes,34148.0,26.0,47,0.45560616
107339,Female,29,1,35.0,0,1-2 Year,Yes,33911.0,26.0,43,0.45560616
162400,Female,41,1,29.0,0,1-2 Year,Yes,64524.0,157.0,128,0.4555928
181270,Female,32,1,41.0,0,< 1 Year,Yes,27947.0,154.0,167,0.45545894
264568,Male,32,1,3.0,0,1-2 Year,Yes,28373.0,156.0,139,0.45545894
182687,Female,31,1,45.0,0,1-2 Year,Yes,28310.0,26.0,42,0.45544943
344657,Male,32,1,28.0,0,1-2 Year,Yes,27626.0,157.0,85,0.4553984
358229,Female,31,1,3.0,0,< 1 Year,Yes,34794.0,124.0,83,0.4552273
127440,Male,31,1,41.0,0,< 1 Year,Yes,38955.0,124.0,83,0.4552273
116331,Female,35,1,24.0,0,1-2 Year,Yes,32368.0,163.0,18,0.45501316
73399,Female,35,1,45.0,0,1-2 Year,Yes,31758.0,155.0,77,0.4549938
190087,Male,33,1,29.0,0,1-2 Year,Yes,2630.0,124.0,223,0.45488653
179047,Male,30,1,28.0,0,< 1 Year,Yes,31875.0,26.0,21,0.4548555
322617,Female,30,1,24.0,0,1-2 Year,Yes,28635.0,124.0,209,0.45472196
240306,Female,29,1,28.0,0,1-2 Year,Yes,50928.0,121.0,30,0.45467818
65926,Female,30,1,41.0,0,< 1 Year,Yes,34021.0,136.0,268,0.45447487
311934,Female,33,1,28.0,0,< 1 Year,Yes,42626.0,26.0,120,0.45434657
323213,Male,35,1,28.0,0,1-2 Year,Yes,37492.0,163.0,284,0.45416868
198627,Male,34,1,28.0,0,1-2 Year,Yes,25734.0,124.0,51,0.45411548
165882,Male,36,1,37.0,0,1-2 Year,Yes,31842.0,163.0,285,0.45409387
315698,Male,28,1,3.0,0,1-2 Year,Yes,24124.0,154.0,57,0.4540037
142057,Male,46,1,18.0,0,1-2 Year,Yes,25923.0,163.0,257,0.45398
46353,Male,32,1,28.0,0,< 1 Year,Yes,27262.0,154.0,281,0.4539627
337541,Male,31,1,46.0,0,1-2 Year,Yes,24396.0,124.0,23,0.4538686
350159,Male,31,1,46.0,0,< 1 Year,Yes,24210.0,124.0,25,0.4538686
74333,Male,33,1,11.0,0,1-2 Year,Yes,2630.0,124.0,284,0.45386583
345205,Male,30,1,29.0,0,1-2 Year,Yes,33031.0,157.0,48,0.45384422
316054,Male,35,1,29.0,0,1-2 Year,Yes,23056.0,154.0,17,0.4538022
342905,Female,35,1,41.0,0,1-2 Year,Yes,25776.0,124.0,284,0.45378098
129134,Female,35,1,3.0,0,1-2 Year,Yes,29204.0,124.0,142,0.45378098
83169,Female,41,1,6.0,0,1-2 Year,Yes,22997.0,155.0,139,0.45376435
5487,Female,33,1,41.0,0,< 1 Year,Yes,45391.0,26.0,34,0.45371217
112196,Male,35,1,29.0,0,1-2 Year,Yes,39826.0,26.0,155,0.4536327
121547,Male,31,1,18.0,0,< 1 Year,Yes,33274.0,124.0,125,0.45363125
58629,Female,35,1,11.0,0,1-2 Year,Yes,45776.0,26.0,292,0.45325726
261970,Male,35,1,18.0,0,1-2 Year,Yes,20716.0,124.0,29,0.45315227
277519,Female,30,1,3.0,0,1-2 Year,Yes,2630.0,124.0,29,0.4530674
289800,Female,32,1,41.0,0,1-2 Year,Yes,28439.0,156.0,102,0.45306045
358745,Female,33,1,41.0,0,1-2 Year,Yes,33301.0,124.0,31,0.45296347
17622,Female,31,1,29.0,0,< 1 Year,Yes,37517.0,124.0,284,0.4529525
189057,Male,33,1,29.0,0,1-2 Year,Yes,42744.0,124.0,232,0.4529525
101110,Female,33,1,29.0,0,1-2 Year,Yes,32968.0,124.0,150,0.4529525
154600,Male,31,1,29.0,0,< 1 Year,Yes,36350.0,124.0,132,0.4529525
307155,Female,34,1,41.0,0,< 1 Year,Yes,29741.0,156.0,150,0.45292076
94727,Male,34,1,41.0,0,1-2 Year,Yes,30347.0,154.0,193,0.45292076
322990,Male,33,1,45.0,0,1-2 Year,Yes,26358.0,124.0,35,0.4528069
33226,Male,39,1,41.0,0,1-2 Year,Yes,2630.0,163.0,248,0.45275962
16633,Male,32,1,5.0,0,< 1 Year,Yes,27235.0,26.0,245,0.452496
338959,Female,32,1,3.0,0,< 1 Year,Yes,41879.0,26.0,18,0.45239264
278795,Female,30,1,35.0,0,1-2 Year,Yes,32816.0,26.0,148,0.45233917
188029,Female,35,1,28.0,0,1-2 Year,Yes,24561.0,26.0,182,0.4521521
103372,Male,30,1,29.0,0,1-2 Year,Yes,2630.0,124.0,85,0.452138
56503,Male,28,1,28.0,0,< 1 Year,Yes,22393.0,26.0,13,0.45188624
330482,Male,36,1,23.0,0,1-2 Year,Yes,19495.0,155.0,17,0.4518686
288152,Male,34,1,28.0,0,1-2 Year,Yes,48763.0,124.0,297,0.45179272
274632,Female,32,1,50.0,0,1-2 Year,Yes,22567.0,124.0,134,0.45168847
203501,Male,34,1,3.0,0,1-2 Year,Yes,24875.0,154.0,245,0.4516841
379447,Male,29,1,46.0,0,1-2 Year,Yes,25770.0,157.0,128,0.45166427
272850,Female,47,1,28.0,0,> 2 Years,Yes,65391.0,3.0,145,0.451594
320893,Female,28,1,28.0,0,< 1 Year,Yes,21634.0,156.0,181,0.45155588
360738,Female,30,1,3.0,0,< 1 Year,Yes,29044.0,154.0,12,0.45126542
282351,Female,29,1,12.0,0,1-2 Year,Yes,18556.0,163.0,117,0.45108244
133117,Male,31,1,11.0,0,1-2 Year,Yes,29217.0,154.0,52,0.4510482
248521,Female,33,1,46.0,0,1-2 Year,Yes,29178.0,154.0,129,0.45099506
357482,Female,30,1,13.0,0,1-2 Year,Yes,25725.0,157.0,83,0.45064166
187486,Female,31,1,28.0,0,< 1 Year,Yes,45365.0,26.0,123,0.45058435
214914,Male,34,1,29.0,0,1-2 Year,Yes,34655.0,124.0,291,0.4504167
318327,Male,57,1,46.0,0,1-2 Year,Yes,25822.0,90.0,232,0.45037523
343652,Female,29,1,30.0,0,1-2 Year,Yes,22205.0,124.0,217,0.45027852
331558,Male,30,1,35.0,0,1-2 Year,Yes,31624.0,157.0,172,0.4502589
112521,Male,36,1,50.0,0,1-2 Year,Yes,27968.0,163.0,91,0.45014283
190537,Female,30,1,18.0,0,< 1 Year,Yes,32622.0,124.0,14,0.450084
190958,Male,34,1,41.0,0,1-2 Year,Yes,31491.0,26.0,189,0.4496172
232646,Male,33,1,18.0,0,1-2 Year,Yes,17387.0,154.0,117,0.4495317
34715,Male,31,1,41.0,0,< 1 Year,Yes,33194.0,154.0,119,0.44952857
236076,Female,34,1,27.0,0,1-2 Year,Yes,22805.0,124.0,288,0.4492167
63294,Male,39,1,11.0,0,1-2 Year,Yes,41645.0,26.0,239,0.44917515
206587,Male,43,1,29.0,0,1-2 Year,Yes,29007.0,163.0,80,0.44909856
370796,Male,28,1,28.0,0,1-2 Year,Yes,22142.0,26.0,55,0.44890457
318915,Female,33,1,45.0,0,1-2 Year,Yes,27818.0,157.0,137,0.44887593
9793,Male,48,1,28.0,0,1-2 Year,Yes,71371.0,163.0,125,0.44875655
36122,Male,34,1,46.0,0,1-2 Year,Yes,24100.0,26.0,159,0.4484729
73205,Female,31,1,39.0,0,1-2 Year,Yes,32777.0,154.0,207,0.44834316
102579,Female,32,1,35.0,0,< 1 Year,Yes,39654.0,26.0,286,0.44821236
132350,Female,32,1,41.0,0,< 1 Year,Yes,32382.0,26.0,248,0.44821236
172529,Female,33,1,41.0,0,< 1 Year,Yes,40986.0,26.0,241,0.44821236
236539,Male,34,1,29.0,0,1-2 Year,Yes,46985.0,26.0,106,0.448096
122157,Male,30,1,45.0,0,1-2 Year,Yes,19516.0,157.0,114,0.4480917
312020,Male,36,1,12.0,0,1-2 Year,Yes,25310.0,163.0,243,0.44798222
185779,Male,31,1,13.0,0,1-2 Year,Yes,24707.0,155.0,154,0.44789582
140600,Male,34,1,45.0,0,1-2 Year,Yes,28087.0,26.0,86,0.4477838
88156,Male,28,1,8.0,0,1-2 Year,Yes,39579.0,155.0,86,0.4476411
205689,Female,34,1,28.0,0,< 1 Year,Yes,29979.0,26.0,49,0.44734362
370036,Male,31,1,45.0,0,1-2 Year,Yes,30308.0,124.0,115,0.4472526
248795,Female,31,1,24.0,0,1-2 Year,Yes,28134.0,163.0,113,0.44724262
131183,Female,34,1,28.0,0,1-2 Year,Yes,30217.0,26.0,93,0.44704586
264549,Female,34,1,49.0,0,1-2 Year,Yes,23070.0,26.0,277,0.44688725
213003,Male,32,1,5.0,0,< 1 Year,Yes,26302.0,124.0,215,0.44687724
64297,Female,34,1,29.0,0,1-2 Year,Yes,2630.0,26.0,158,0.44686145
317398,Male,33,1,28.0,0,< 1 Year,Yes,30664.0,124.0,48,0.44673255
121456,Male,33,1,28.0,0,1-2 Year,Yes,29511.0,124.0,56,0.44673255
239147,Male,36,1,29.0,0,1-2 Year,Yes,30733.0,26.0,165,0.44668087
96853,Female,29,1,21.0,0,< 1 Year,Yes,29405.0,156.0,10,0.4466468
8647,Male,35,1,3.0,0,1-2 Year,Yes,23959.0,154.0,276,0.44660488
323296,Male,32,1,39.0,0,< 1 Year,Yes,29951.0,26.0,193,0.44660378
288165,Male,33,1,35.0,0,1-2 Year,Yes,32203.0,124.0,256,0.44653422
105867,Male,31,1,3.0,0,1-2 Year,Yes,2630.0,26.0,216,0.4464845
278658,Female,32,1,46.0,0,1-2 Year,Yes,25208.0,157.0,43,0.44642833
326516,Male,37,1,41.0,0,1-2 Year,Yes,30951.0,163.0,136,0.4463794
3484,Male,33,1,28.0,0,1-2 Year,Yes,41942.0,124.0,124,0.44637108
189673,Female,32,1,28.0,0,1-2 Year,Yes,36768.0,124.0,125,0.44637108
88299,Male,34,1,30.0,0,1-2 Year,Yes,22222.0,124.0,163,0.44631538
62837,Female,33,1,46.0,0,< 1 Year,Yes,24926.0,124.0,222,0.44612092
131670,Female,32,1,41.0,0,1-2 Year,Yes,40993.0,26.0,72,0.44594362
104842,Male,35,1,50.0,0,1-2 Year,Yes,26429.0,163.0,181,0.44593337
228166,Male,34,1,39.0,0,1-2 Year,Yes,26211.0,124.0,81,0.4459019
180176,Male,29,1,30.0,0,< 1 Year,Yes,28623.0,124.0,130,0.44580862
288065,Male,34,1,41.0,0,1-2 Year,Yes,28978.0,154.0,110,0.44569975
302667,Female,28,1,49.0,0,< 1 Year,Yes,37797.0,163.0,156,0.4456975
99712,Male,34,1,41.0,0,< 1 Year,Yes,41659.0,26.0,259,0.44568148
307906,Male,34,1,35.0,0,1-2 Year,Yes,39650.0,26.0,264,0.44568148
308939,Female,35,1,35.0,0,1-2 Year,Yes,28596.0,4.0,96,0.44566417
789,Male,33,1,28.0,0,1-2 Year,Yes,43580.0,26.0,37,0.4456509
273772,Male,31,1,46.0,0,< 1 Year,Yes,19878.0,124.0,113,0.44554514
315238,Female,33,1,46.0,0,1-2 Year,Yes,24711.0,124.0,116,0.44554514
293939,Female,34,1,46.0,0,1-2 Year,Yes,21744.0,124.0,122,0.44540584
346449,Female,28,1,18.0,0,1-2 Year,Yes,18351.0,124.0,99,0.4453997
165775,Male,32,1,13.0,0,< 1 Year,Yes,29239.0,124.0,125,0.44523647
350223,Male,28,1,28.0,0,< 1 Year,Yes,29454.0,26.0,115,0.44514576
243517,Female,33,1,46.0,0,< 1 Year,Yes,22102.0,124.0,239,0.4451229
16685,Female,34,1,41.0,0,1-2 Year,Yes,41696.0,26.0,14,0.4450339
98434,Male,35,1,41.0,0,1-2 Year,Yes,2630.0,163.0,150,0.4449402
368930,Male,35,1,23.0,0,1-2 Year,Yes,22410.0,124.0,188,0.44479418
191226,Female,35,1,28.0,0,1-2 Year,Yes,19466.0,124.0,285,0.44479418
764,Female,35,1,28.0,0,1-2 Year,Yes,22773.0,124.0,193,0.44479418
291718,Male,34,1,28.0,0,1-2 Year,Yes,24129.0,122.0,236,0.4446757
365889,Female,32,1,35.0,0,1-2 Year,Yes,2630.0,124.0,179,0.4445295
49216,Female,33,1,3.0,0,1-2 Year,Yes,2630.0,124.0,250,0.4445295
233108,Male,32,1,35.0,0,1-2 Year,Yes,2630.0,124.0,126,0.4445295
108449,Male,33,1,35.0,0,< 1 Year,Yes,2630.0,124.0,219,0.4445295
320827,Male,33,1,3.0,0,1-2 Year,Yes,2630.0,124.0,220,0.4445295
255817,Female,30,1,50.0,0,1-2 Year,Yes,32618.0,157.0,31,0.44439763
361915,Male,34,1,5.0,0,> 2 Years,Yes,28552.0,124.0,204,0.44434783
367194,Male,31,1,28.0,0,< 1 Year,Yes,32693.0,26.0,36,0.4440879
13172,Male,30,1,12.0,0,< 1 Year,Yes,24207.0,154.0,73,0.44399795
125833,Male,50,1,14.0,0,1-2 Year,Yes,25955.0,155.0,225,0.44392014
212581,Male,32,1,28.0,0,1-2 Year,Yes,24605.0,156.0,180,0.4438082
99137,Male,32,1,19.0,0,< 1 Year,Yes,29686.0,124.0,68,0.4435233
19190,Male,28,1,23.0,0,1-2 Year,Yes,19850.0,124.0,65,0.44348738
226753,Male,29,1,18.0,0,1-2 Year,Yes,37975.0,124.0,21,0.44337562
24067,Male,29,1,18.0,0,< 1 Year,Yes,32325.0,124.0,19,0.44337562
373614,Male,33,1,8.0,0,1-2 Year,Yes,39020.0,163.0,10,0.44329172
214834,Female,41,1,4.0,0,1-2 Year,Yes,34418.0,163.0,272,0.44328138
50874,Male,35,1,41.0,0,> 2 Years,Yes,38519.0,26.0,250,0.44328105
677,Female,35,1,35.0,0,1-2 Year,Yes,37646.0,26.0,198,0.44328105
219828,Male,29,1,5.0,0,< 1 Year,Yes,29247.0,124.0,237,0.44307697
307457,Female,29,1,45.0,0,< 1 Year,Yes,25087.0,124.0,223,0.44307697
350317,Female,35,1,23.0,0,1-2 Year,Yes,20368.0,124.0,60,0.4429194
363649,Male,35,1,28.0,0,1-2 Year,Yes,25359.0,26.0,251,0.44290495
321259,Female,35,1,28.0,0,> 2 Years,Yes,29209.0,26.0,139,0.44290495
33538,Male,35,1,4.0,0,1-2 Year,Yes,27928.0,26.0,148,0.44290495
43303,Female,35,1,4.0,0,1-2 Year,Yes,27933.0,26.0,209,0.44290495
172959,Male,35,1,28.0,0,1-2 Year,Yes,26011.0,26.0,222,0.44290495
372088,Female,35,1,28.0,0,1-2 Year,Yes,29065.0,26.0,175,0.44290495
309346,Female,35,1,28.0,0,1-2 Year,Yes,27654.0,26.0,131,0.44290495
324417,Female,35,1,28.0,0,1-2 Year,Yes,30672.0,26.0,135,0.44290495
137460,Female,35,1,28.0,0,1-2 Year,Yes,28365.0,26.0,157,0.44290495
57591,Male,31,1,28.0,0,< 1 Year,Yes,33197.0,124.0,11,0.44283456
89398,Male,34,1,5.0,0,1-2 Year,Yes,33136.0,26.0,297,0.4428075
39033,Male,34,1,45.0,0,1-2 Year,Yes,33521.0,26.0,268,0.4428075
168248,Female,29,1,30.0,0,< 1 Year,Yes,24530.0,26.0,172,0.44271827
284998,Female,36,1,11.0,0,1-2 Year,Yes,27086.0,124.0,190,0.4426521
156810,Female,33,1,35.0,0,< 1 Year,Yes,35650.0,124.0,261,0.4426038
203347,Female,33,1,41.0,0,1-2 Year,Yes,37509.0,124.0,255,0.4426038
342185,Male,32,1,41.0,0,1-2 Year,Yes,43957.0,124.0,238,0.4426038
328757,Male,33,1,3.0,0,< 1 Year,Yes,33655.0,124.0,264,0.4426038
259965,Male,35,1,3.0,0,1-2 Year,Yes,23707.0,122.0,215,0.44246814
322754,Female,35,1,41.0,0,1-2 Year,Yes,39354.0,26.0,28,0.44238085
24716,Male,28,1,28.0,0,< 1 Year,Yes,30348.0,156.0,205,0.44231096
331303,Female,28,1,41.0,0,< 1 Year,Yes,24046.0,156.0,39,0.44223887
320164,Male,32,1,46.0,0,1-2 Year,Yes,26894.0,124.0,38,0.4420735
16137,Male,32,1,46.0,0,< 1 Year,Yes,27750.0,124.0,16,0.4420735
28556,Male,34,1,21.0,0,1-2 Year,Yes,25110.0,157.0,146,0.44206613
140325,Female,34,1,46.0,0,1-2 Year,Yes,18337.0,156.0,258,0.44187504
107778,Female,31,1,12.0,0,< 1 Year,Yes,27458.0,26.0,202,0.441764
297932,Male,50,1,35.0,0,1-2 Year,Yes,36946.0,163.0,294,0.4417271
337207,Male,44,1,41.0,0,1-2 Year,Yes,28606.0,163.0,86,0.4416725
375202,Male,29,1,9.0,0,1-2 Year,Yes,29809.0,155.0,281,0.44154313
330234,Male,40,1,10.0,0,1-2 Year,Yes,21885.0,124.0,298,0.44151497
247040,Male,31,1,34.0,0,1-2 Year,Yes,35140.0,163.0,13,0.4414267
93257,Female,29,1,41.0,0,1-2 Year,Yes,26440.0,156.0,241,0.441169
160413,Female,30,1,3.0,0,< 1 Year,Yes,27039.0,156.0,249,0.441169
77412,Female,29,1,28.0,0,1-2 Year,Yes,36629.0,26.0,43,0.4411163
111698,Male,32,1,19.0,0,1-2 Year,Yes,35244.0,26.0,46,0.4411163
120033,Female,35,1,28.0,0,1-2 Year,Yes,26469.0,26.0,59,0.44103178
288916,Female,34,1,43.0,0,1-2 Year,Yes,29692.0,157.0,297,0.44094276
70699,Female,30,1,28.0,0,1-2 Year,Yes,42710.0,155.0,88,0.44093916
87946,Male,28,1,28.0,0,1-2 Year,Yes,28904.0,124.0,230,0.44067222
202605,Female,32,1,8.0,0,1-2 Year,Yes,21956.0,124.0,240,0.44060168
230626,Male,35,1,23.0,0,1-2 Year,Yes,33573.0,163.0,122,0.4405976
177004,Male,32,1,30.0,0,< 1 Year,Yes,21607.0,26.0,67,0.4404956
182571,Female,31,1,50.0,0,1-2 Year,Yes,35551.0,154.0,295,0.44043595
217067,Male,38,1,11.0,0,1-2 Year,Yes,37253.0,156.0,200,0.44035253
67610,Female,35,1,11.0,0,1-2 Year,Yes,31230.0,26.0,157,0.4403477
225255,Female,34,1,46.0,0,1-2 Year,Yes,23634.0,124.0,75,0.44032595
7255,Male,34,1,46.0,0,1-2 Year,Yes,23247.0,124.0,72,0.44032595
9248,Male,34,1,28.0,0,1-2 Year,Yes,30400.0,163.0,20,0.44018152
63647,Male,29,1,29.0,0,< 1 Year,Yes,2630.0,124.0,91,0.44017446
80072,Male,34,1,41.0,0,1-2 Year,Yes,36263.0,124.0,174,0.44007933
362618,Male,34,1,41.0,0,1-2 Year,Yes,34930.0,124.0,274,0.44007933
186877,Female,34,1,41.0,0,1-2 Year,Yes,34728.0,124.0,267,0.44007933
72761,Male,34,1,41.0,0,1-2 Year,Yes,34609.0,124.0,299,0.44007933
258663,Male,34,1,35.0,0,1-2 Year,Yes,36981.0,124.0,119,0.44007933
53611,Male,34,1,6.0,0,1-2 Year,Yes,29576.0,154.0,147,0.44007298
323277,Male,31,1,41.0,0,< 1 Year,Yes,2630.0,124.0,48,0.4400465
41335,Male,36,1,3.0,0,1-2 Year,Yes,29105.0,26.0,107,0.43995547
19000,Male,44,1,11.0,0,1-2 Year,Yes,38422.0,26.0,229,0.43992463
185881,Male,33,1,41.0,0,< 1 Year,Yes,2630.0,124.0,98,0.43974975
85797,Male,31,1,40.0,0,< 1 Year,Yes,32940.0,124.0,283,0.4397339
70465,Male,32,1,8.0,0,1-2 Year,Yes,20143.0,124.0,207,0.4394574
298938,Male,34,1,46.0,0,1-2 Year,Yes,29417.0,26.0,189,0.43924055
23024,Male,30,1,28.0,0,< 1 Year,Yes,47293.0,26.0,34,0.43923393
224140,Female,34,1,46.0,0,1-2 Year,Yes,29607.0,124.0,13,0.43916562
90454,Male,34,1,41.0,0,1-2 Year,Yes,38473.0,157.0,16,0.4391269
271713,Female,31,1,46.0,0,1-2 Year,Yes,25432.0,124.0,50,0.43910465
124969,Female,31,1,41.0,0,< 1 Year,Yes,46142.0,124.0,52,0.43899274
85414,Female,32,1,46.0,0,< 1 Year,Yes,28717.0,124.0,93,0.43880802
360063,Male,30,1,30.0,0,1-2 Year,Yes,27577.0,26.0,218,0.43871793
125638,Male,30,1,14.0,0,1-2 Year,Yes,22435.0,124.0,116,0.43867636
332903,Male,33,1,39.0,0,1-2 Year,Yes,30104.0,124.0,275,0.43865493
67180,Male,30,1,28.0,0,1-2 Year,Yes,25914.0,154.0,230,0.43863866
208086,Male,30,1,28.0,0,1-2 Year,Yes,30448.0,156.0,221,0.43863866
272609,Male,30,1,28.0,0,1-2 Year,Yes,27118.0,156.0,146,0.43863866
